,arquivo,tempo
107,imagem1_mask_wound_1.jpeg,5.450309991836548
108,measurement_imagem1.png,5.727895021438599
109,imagem2_mask_wound_0.jpeg,5.453227281570435
110,measurement_imagem2.png,5.522230863571167
111,imagem3_mask_wound_0.jpeg,5.456468105316162
112,imagem3_mask_wound_1.jpeg,5.556359529495239
113,measurement_imagem3.png,5.77009916305542
114,imagem4_mask_wound_0.jpeg,5.500548839569092
115,measurement_imagem4.png,5.472510576248169
116,imagem5_mask_wound_0.jpeg,5.43233847618103
117,measurement_imagem5.png,5.7308430671691895
118,imagem6_mask_wound_0.jpeg,5.49312686920166
119,measurement_imagem6.png,5.708503723144531
120,imagem7_mask_wound_0.jpeg,5.453727722167969
121,measurement_imagem7.png,5.419260025024414
122,imagem8_mask_wound_0.jpeg,5.4721839427948
123,measurement_imagem8.png,5.69761848449707
124,imagem9_mask_wound_0.jpeg,5.544744491577148
125,measurement_imagem9.png,5.737797498703003
126,imagem10_mask_wound_0.jpeg,5.441283941268921
127,measurement_imagem10.png,5.411959171295166
128,imagem11_mask_wound_0.jpeg,5.392786264419556
129,measurement_imagem11.png,5.472248315811157
130,imagem12_mask_wound_0.jpeg,5.484452486038208
131,measurement_imagem12.png,5.498365879058838
132,imagem14_mask_wound_0.jpeg,5.480282783508301
133,measurement_imagem14.png,5.583964109420776
134,imagem15_mask_wound_0.jpeg,5.439354419708252
135,measurement_imagem15.png,5.5236828327178955
136,imagem16_mask_wound_0.jpeg,5.4051055908203125
137,measurement_imagem16.png,5.771141529083252
138,imagem17_mask_wound_0.jpeg,5.469130754470825
139,measurement_imagem17.png,5.379104852676392
140,imagem18_mask_wound_0.jpeg,5.448945760726929
141,measurement_imagem18.png,5.461479187011719
142,imagem19_mask_wound_0.jpeg,5.418937683105469
143,measurement_imagem19.png,5.690054655075073
144,imagem20_mask_wound_0.jpeg,5.486986875534058
145,measurement_imagem20.png,5.7258079051971436
146,imagem21_mask_wound_0.jpeg,5.511214256286621
147,measurement_imagem21.png,5.6982102394104
148,imagem22_mask_wound_0.jpeg,5.466062068939209
149,measurement_imagem22.png,5.440186262130737
150,imagem23_mask_wound_0.jpeg,5.3721864223480225
151,measurement_imagem23.png,5.749437570571899
152,imagem25_mask_wound_0.jpeg,5.48780083656311
153,measurement_imagem25.png,5.73311448097229
154,imagem30_mask_wound_0.jpeg,5.46954607963562
155,measurement_imagem30.png,5.401577711105347
156,imagem31_mask_wound_0.jpeg,5.430395126342773
157,measurement_imagem31.png,5.481556415557861
158,imagem32_mask_wound_0.jpeg,5.422422885894775
159,measurement_imagem32.png,5.44816780090332
160,imagem33_mask_wound_0.jpeg,5.465074062347412
161,measurement_imagem33.png,5.6929521560668945
162,imagem34_mask_wound_0.jpeg,5.48226261138916
163,measurement_imagem34.png,5.701005220413208
164,imagem35_mask_wound_0.jpeg,5.416592359542847
165,measurement_imagem35.png,6.436999559402466
166,imagem36_mask_wound_0.jpeg,5.938047170639038
167,measurement_imagem36.png,5.635889768600464
168,imagem37_mask_wound_0.jpeg,5.424858570098877
169,measurement_imagem37.png,5.504277229309082
170,imagem39_mask_wound_0.jpeg,5.39202094078064
171,measurement_imagem39.png,5.463939905166626
172,imagem45_mask_wound_0.jpeg,5.405824422836304
173,measurement_imagem45.png,5.417035102844238
174,imagem65_mask_wound_0.jpeg,5.326742649078369
175,measurement_imagem65.png,5.720897197723389
176,imagem67_mask_wound_0.jpeg,5.446045398712158
177,measurement_imagem67.png,5.511486768722534
178,imagem70_mask_wound_0.jpeg,5.408000946044922
179,measurement_imagem70.png,5.701662063598633
180,imagem73_mask_wound_0.jpeg,5.46941351890564
181,measurement_imagem73.png,5.409648180007935
182,imagem79_mask_wound_0.jpeg,5.450436592102051
183,measurement_imagem79.png,5.703855991363525
184,imagem85_mask_wound_0.jpeg,5.4841628074646
185,measurement_imagem85.png,5.770387887954712
186,imagem86_mask_wound_0.jpeg,5.517246723175049
187,measurement_imagem86.png,5.634981155395508
188,imagem88_mask_wound_0.jpeg,5.491670846939087
189,measurement_imagem88.png,5.706895351409912
