,arquivo,tempo
63,NIR6602023-01-05 15_53_13.536711.png,8.132056474685669
64,NIR7302023-01-05 15_23_53.684262.png,4.876775503158569
65,NIR7302023-01-05 15_30_40.207971.png,8.45769190788269
66,NIR7302023-01-05 15_30_47.942637.png,5.368929624557495
67,NIR7302023-01-05 15_43_23.648707.png,5.789057731628418
68,NIR7302023-01-05 15_53_13.536958.png,7.7954418659210205
69,NIR7602023-01-05 14_57_13.808470.png,5.028701066970825
70,NIR7602023-01-05 15_23_53.684337.png,5.558908939361572
71,NIR7602023-01-05 15_30_40.208046.png,7.868552207946777
72,NIR7602023-01-05 15_30_47.942712.png,4.82662558555603
73,NIR7602023-01-05 15_43_23.648803.png,5.231571674346924
74,NIR7602023-01-05 15_53_13.537423.png,4.761510610580444
75,NIR7802023-01-05 14_57_13.808523.png,5.327914476394653
76,NIR7802023-01-05 15_23_53.684421.png,4.586889266967773
77,NIR7802023-01-05 15_30_40.208117.png,8.906673908233643
78,NIR7802023-01-05 15_30_47.942781.png,4.743829965591431
79,NIR7802023-01-05 15_43_23.648888.png,4.73802638053894
80,NIR7802023-01-05 15_53_13.537514.png,4.94938588142395
81,NIR8102023-01-05 14_57_13.808595.png,4.954814910888672
82,NIR8102023-01-05 15_23_53.684490.png,4.836292505264282
83,NIR8102023-01-05 15_30_40.208187.png,8.559805631637573
84,NIR8102023-01-05 15_30_47.942847.png,8.088955402374268
85,NIR8102023-01-05 15_43_23.648989.png,4.605709075927734
86,NIR8102023-01-05 15_53_13.537593.png,6.993764400482178
87,segmentation_2023-01-05 14_58_07.296018.png,5.072934150695801
88,segmentation_2023-01-05 15_23_41.263427.png,5.275434732437134
89,segmentation_2023-01-05 15_30_17.167361.png,5.026530981063843
90,segmentation_2023-01-05 15_43_09.092080.png,5.095767974853516
91,segmentation_2023-01-05 15_52_43.569775.png,5.107814788818359
92,segmentation_2023-01-05 15_52_57.099925.png,5.5177903175354
93,segmentation_2023-01-05 16_09_24.772325.png,5.075494050979614
94,ther2023-01-05 14_56_39.633911.png,3.9039804935455322
95,ther2023-01-05 15_23_25.780667.png,4.16146183013916
96,ther2023-01-05 15_30_24.793239.png,4.111729145050049
97,ther2023-01-05 15_30_28.785306.png,3.7937772274017334
98,ther2023-01-05 15_42_56.708242.png,3.9196617603302
99,ther2023-01-05 15_52_24.204677.png,4.86005425453186
100,ther2023-01-05 16_09_11.624048.png,4.00266432762146
101,imagem0_mask_wound_0.jpeg,4.33516263961792
102,imagem0_mask_wound_1.jpeg,4.31311297416687
103,measurement_imagem0.png,4.735529661178589
104,imagem1_mask_wound_0.jpeg,4.408029079437256
105,imagem1_mask_wound_1.jpeg,4.472245693206787
106,measurement_imagem1.png,4.85226845741272
107,imagem2_mask_wound_0.jpeg,4.725844621658325
108,measurement_imagem2.png,4.5350422859191895
109,imagem3_mask_wound_0.jpeg,5.013972043991089
110,imagem3_mask_wound_1.jpeg,4.800472259521484
111,measurement_imagem3.png,5.085880279541016
112,imagem4_mask_wound_0.jpeg,4.804099082946777
113,measurement_imagem4.png,4.51035737991333
114,imagem5_mask_wound_0.jpeg,4.581788539886475
115,measurement_imagem5.png,4.599695920944214
116,imagem6_mask_wound_0.jpeg,4.53081202507019
117,measurement_imagem6.png,4.972669839859009
118,imagem7_mask_wound_0.jpeg,5.675766944885254
119,measurement_imagem7.png,4.927311658859253
120,imagem8_mask_wound_0.jpeg,5.164158582687378
121,measurement_imagem8.png,5.07272744178772
122,imagem9_mask_wound_0.jpeg,4.358437538146973
123,measurement_imagem9.png,5.384774446487427
124,imagem10_mask_wound_0.jpeg,4.5628297328948975
125,measurement_imagem10.png,4.899372100830078
126,imagem11_mask_wound_0.jpeg,4.626179218292236
127,measurement_imagem11.png,5.399166584014893
128,imagem12_mask_wound_0.jpeg,4.841559648513794
129,measurement_imagem12.png,4.228473424911499
130,imagem14_mask_wound_0.jpeg,4.180043458938599
131,measurement_imagem14.png,4.307215690612793
132,imagem15_mask_wound_0.jpeg,4.213371992111206
133,measurement_imagem15.png,4.257947683334351
134,imagem16_mask_wound_0.jpeg,4.2939629554748535
135,measurement_imagem16.png,4.496963739395142
136,imagem17_mask_wound_0.jpeg,4.292667388916016
137,measurement_imagem17.png,4.24199366569519
138,imagem18_mask_wound_0.jpeg,4.249606609344482
139,measurement_imagem18.png,4.535850763320923
140,imagem19_mask_wound_0.jpeg,4.26680850982666
141,measurement_imagem19.png,4.548954010009766
142,imagem20_mask_wound_0.jpeg,4.380666494369507
143,measurement_imagem20.png,4.214922189712524
144,imagem21_mask_wound_0.jpeg,4.240214586257935
145,measurement_imagem21.png,4.613158702850342
146,imagem22_mask_wound_0.jpeg,4.352764368057251
147,measurement_imagem22.png,4.270548105239868
148,imagem23_mask_wound_0.jpeg,4.250395059585571
149,measurement_imagem23.png,4.574796199798584
150,imagem25_mask_wound_0.jpeg,4.3816118240356445
151,measurement_imagem25.png,4.631693601608276
152,imagem30_mask_wound_0.jpeg,4.344531774520874
153,measurement_imagem30.png,4.478801727294922
154,imagem31_mask_wound_0.jpeg,4.4214842319488525
155,measurement_imagem31.png,4.614212274551392
156,imagem32_mask_wound_0.jpeg,4.345032453536987
157,measurement_imagem32.png,4.648529052734375
158,imagem33_mask_wound_0.jpeg,4.349111318588257
159,measurement_imagem33.png,4.526482105255127
160,imagem34_mask_wound_0.jpeg,4.311850309371948
161,measurement_imagem34.png,4.5757529735565186
162,imagem35_mask_wound_0.jpeg,4.338277816772461
163,measurement_imagem35.png,4.389435529708862
164,imagem36_mask_wound_0.jpeg,4.3416078090667725
165,measurement_imagem36.png,4.444586992263794
166,imagem37_mask_wound_0.jpeg,4.301278352737427
167,measurement_imagem37.png,4.370242595672607
168,imagem39_mask_wound_0.jpeg,4.330304861068726
169,measurement_imagem39.png,4.375840187072754
170,imagem45_mask_wound_0.jpeg,4.315457344055176
171,measurement_imagem45.png,4.316391468048096
172,imagem65_mask_wound_0.jpeg,4.361375093460083
173,measurement_imagem65.png,4.3850579261779785
174,imagem67_mask_wound_0.jpeg,4.273487567901611
175,measurement_imagem67.png,4.422215223312378
176,imagem70_mask_wound_0.jpeg,4.321835279464722
177,measurement_imagem70.png,4.658977270126343
178,imagem73_mask_wound_0.jpeg,4.3222496509552
179,measurement_imagem73.png,4.372530937194824
180,imagem79_mask_wound_0.jpeg,4.276366949081421
181,measurement_imagem79.png,4.544330835342407
182,imagem85_mask_wound_0.jpeg,4.298788547515869
183,measurement_imagem85.png,4.538428783416748
184,imagem86_mask_wound_0.jpeg,4.242205619812012
185,measurement_imagem86.png,4.420101642608643
186,imagem88_mask_wound_0.jpeg,4.285009384155273
187,measurement_imagem88.png,4.622668504714966
188,imagem1.png,16.97594428062439
189,imagem_mask_wound_0.jpeg,4.188913106918335
190,imagem_mask_wound_1.jpeg,4.189942359924316
191,measurement_imagem.png,4.556537628173828
